Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Highest Degree,Years of Experience,Candidate Type
125225,Associate Software Developer,Engineering,New Application,10/20/17,Career Fair,Bachelors,0,Campus
125322,Finance Manager,Finance,New Application,3/28/16,Website,Bachelors,6,Experienced
125534,Business Operations Manager,Operations,New Application,4/16/16,Agency,PhD,4,Experienced
125721,Associate Software Developer,Engineering,New Application,8/4/18,Campus Event,Bachelors,0,Campus
125747,Associate Product Manager,Product,New Application,9/4/17,Career Fair,Masters,1,Campus
125961,Business Operations Manager,Operations,In-House Interview,7/1/18,Website,Bachelors,6,Experienced
126176,Associate Relationship Manager,Sales,New Application,10/20/18,Campus Job Board,Masters,0,Campus
126218,Associate Software Developer,Engineering,New Application,12/15/18,Campus Job Board,Bachelors,0,Campus
126392,Associate Relationship Manager,Sales,In-House Interview,9/14/17,Campus Event,Masters,1,Campus
126609,Associate Relationship Manager,Sales,New Application,11/9/18,Campus Event,Masters,0,Campus
126716,Associate Software Developer,Engineering,New Application,2/2/16,Career Fair,Bachelors,0,Campus
126827,Finance Manager,Finance,New Application,12/11/18,Agency,PhD,7,Experienced
127046,Associate Relationship Manager,Sales,New Application,10/29/17,Campus Job Board,Masters,1,Campus
127215,Associate Software Developer,Engineering,New Application,10/10/16,Career Fair,Bachelors,0,Campus
127266,Associate Relationship Manager,Sales,New Application,3/2/16,Advertisement,Bachelors,0,Campus
127487,Associate Software Developer,Engineering,In-House Interview,10/10/17,Campus Event,PhD,0,Campus
127709,Associate Product Manager,Product,New Application,1/2/16,Campus Job Board,Bachelors,0,Campus
127715,Associate Software Developer,Engineering,New Application,10/31/18,Career Fair,Bachelors,0,Campus
127932,Associate Software Developer,Engineering,New Application,2/26/16,Advertisement,Bachelors,0,Campus
128156,Associate Relationship Manager,Sales,In-House Interview,12/20/18,Advertisement,Bachelors,0,Campus
128216,Associate Software Developer,Engineering,New Application,11/15/17,Campus Job Board,Bachelors,0,Campus
128381,Sr. Product Manager,Product,In-House Interview,4/6/18,Website,Phd,6,Experienced
128607,Associate Product Manager,Product,New Application,11/1/17,Campus Event,PhD,3,Campus
128718,Associate Software Developer,Engineering,New Application,1/11/16,Campus Job Board,Bachelors,0,Campus
128834,Associate Relationship Manager,Sales,New Application,10/22/18,Campus Event,Bachelors,0,Campus
129062,Associate Software Developer,Engineering,New Application,3/29/16,Advertisement,Bachelors,0,Campus
129221,Associate Software Developer,Engineering,New Application,11/15/17,Career Fair,Bachelors,0,Campus
129291,Associate Software Developer,Engineering,In-House Interview,12/11/16,Campus Event,PhD,2,Campus
129521,Account Executive,Sales,New Application,3/26/17,Advertisement,Bachelors,5,Experienced
129725,Associate Software Developer,Engineering,New Application,10/8/17,Campus Job Board,Bachelors,0,Campus
129752,Associate Software Developer,Engineering,New Application,10/4/18,Campus Job Board,Masters,1,Campus
129984,Associate Relationship Manager,Sales,New Application,10/24/18,Campus Job Board,Masters,0,Campus
130217,Associate Product Manager,Product,New Application,10/19/18,Website,Bachelors,0,Campus
130230,Associate Software Developer,Engineering,New Application,10/10/18,Career Fair,Bachelors,0,Campus
130451,Associate Relationship Manager,Sales,New Application,2/23/16,Website,Bachelors,0,Campus
130686,Finance Manager,Finance,New Application,6/9/16,Agency,Bachelors,5,Experienced
130736,Associate Software Developer,Engineering,New Application,3/19/17,Campus Job Board,Bachelors,0,Campus
130922,Associate Relationship Manager,Sales,New Application,11/30/16,Campus Event,Bachelors,0,Campus
131159,Finance Manager,Finance,New Application,5/2/17,Agency,PhD,6,Experienced
131243,Associate Software Developer,Engineering,New Application,10/1/16,Career Fair,Bachelors,0,Campus
131397,Associate Product Manager,Product,New Application,11/28/18,Campus Job Board,Masters,1,Campus
131636,Associate Relationship Manager,Sales,New Application,11/13/17,Campus Event,Bachelors,0,Campus
131751,Associate Software Developer,Engineering,New Application,9/8/17,Career Fair,Bachelors,0,Campus
131876,Associate Software Developer,Engineering,New Application,9/29/17,Career Fair,Masters,1,Campus
132117,Sr. Product Manager,Product,In-House Interview,9/8/17,Agency,Bachelors,3,Experienced
132260,Associate Software Developer,Engineering,New Application,9/4/18,Career Fair,Bachelors,0,Campus
132359,Associate Product Manager,Product,New Application,9/12/16,Campus Job Board,Bachelors,0,Campus
132602,Associate Relationship Manager,Sales,New Application,10/21/18,Campus Job Board,Bachelors,0,Campus
132770,Associate Software Developer,Engineering,New Application,9/3/18,Career Fair,Bachelors,0,Campus
132846,Operations Generalist,Operations,In-House Interview,10/28/16,Website,PhD,2,Campus
133091,Associate Product Manager,Product,In-House Interview,1/11/16,Campus Job Board,Masters,0,Campus
133281,Associate Software Developer,Engineering,New Application,11/1/18,Website,Bachelors,0,Campus
133337,Associate Relationship Manager,Sales,New Application,10/30/18,Campus Event,Bachelors,0,Campus
133584,Associate Relationship Manager,Sales,New Application,1/31/18,Campus Job Board,PhD,2,Campus
133793,Associate Software Developer,Engineering,New Application,10/29/17,Campus Job Board,Bachelors,0,Campus
133832,Associate Relationship Manager,Sales,New Application,10/29/16,Career Fair,Masters,0,Campus
134081,Associate Software Developer,Engineering,New Application,10/13/18,Campus Job Board,Masters,0,Campus
134306,Associate Software Developer,Engineering,New Application,10/24/18,Campus Job Board,Bachelors,0,Campus
134331,Associate Software Developer,Engineering,New Application,2/1/17,Website,PhD,0,Campus
134582,Associate Software Developer,Engineering,New Application,11/1/17,Campus Job Board,Masters,0,Campus
134820,Associate Software Developer,Engineering,New Application,10/7/16,Career Fair,Bachelors,0,Campus
134834,Associate Product Manager,Product,New Application,9/15/17,Campus Job Board,Bachelors,0,Campus
135087,Associate Relationship Manager,Sales,New Application,8/3/18,Campus Event,Bachelors,0,Campus
135335,Associate Software Developer,Engineering,New Application,9/23/18,Career Fair,Bachelors,0,Campus
135341,IT Analyst,IT,New Application,10/14/17,Career Fair,Bachelors,0,Campus
135596,Associate Relationship Manager,Sales,New Application,1/22/16,Campus Job Board,Bachelors,0,Campus
135851,Associate Software Developer,Engineering,New Application,2/26/17,Advertisement,Bachelors,0,Campus
135852,Associate Software Developer,Engineering,In-House Interview,11/7/16,Advertisement,Bachelors,0,Campus
136109,Associate Product Manager,Product,In-House Interview,10/14/17,Campus Job Board,PhD,3,Campus
136367,Associate Product Manager,Product,New Application,10/25/17,Campus Job Board,Bachelors,0,Campus
136368,Associate Software Developer,Engineering,New Application,10/28/18,Career Fair,Bachelors,0,Campus
136626,Associate Software Developer,Engineering,New Application,2/10/16,Campus Job Board,Bachelors,0,Campus
136886,Associate Product Manager,Product,New Application,9/16/18,Campus Job Board,Bachelors,0,Campus
136887,Associate Software Developer,Engineering,New Application,11/6/17,Career Fair,Bachelors,0,Campus
137147,Associate Product Manager,Product,New Application,9/8/18,Campus Event,Bachelors,0,Campus
137405,Associate Software Developer,Engineering,New Application,11/27/17,Career Fair,Bachelors,0,Campus
137409,Associate Software Developer,Engineering,New Application,9/10/18,Career Fair,Bachelors,0,Campus
137672,IT Analyst,IT,New Application,8/24/17,Campus Job Board,Bachelors,0,Campus
137925,Associate Software Developer,Engineering,New Application,8/30/18,Career Fair,Bachelors,0,Campus
137936,Account Executive,Sales,New Application,7/26/17,Website,Bachelors,8,Experienced
138201,Financial Analyst,Finance,In-House Interview,9/19/18,Campus Job Board,PhD,3,Campus
138446,Associate Software Developer,Engineering,New Application,8/4/18,Career Fair,Bachelors,0,Campus
138467,Associate Product Manager,Product,New Application,3/29/18,Campus Job Board,Bachelors,0,Campus
138734,Associate Product Manager,Product,New Application,9/21/17,Campus Event,Bachelors,0,Campus
138968,Associate Software Developer,Engineering,New Application,10/9/16,Campus Job Board,Bachelors,0,Campus
139002,Business Operations Manager,Operations,In-House Interview,4/12/18,Internal Referral,Masters,7,Experienced
139271,Associate Relationship Manager,Sales,New Application,1/25/18,Campus Job Board,Masters,1,Campus
139491,Associate Software Developer,Engineering,New Application,9/14/16,Campus Job Board,Bachelors,0,Campus
139541,Associate Relationship Manager,Sales,New Application,2/26/18,Campus Job Board,Bachelors,0,Campus
139812,Finance Manager,Finance,New Application,12/21/16,Agency,Masters,4,Experienced
140015,Associate Software Developer,Engineering,New Application,1/4/16,Advertisement,Bachelors,0,Campus
140084,Associate Software Developer,Engineering,New Application,2/12/17,Campus Job Board,Bachelors,0,Campus
140357,Finance Manager,Finance,New Application,8/19/17,Website,Bachelors,4,Experienced
140540,Associate Software Developer,Engineering,New Application,9/25/17,Advertisement,Bachelors,0,Campus
140631,IT Analyst,IT,New Application,9/2/17,Advertisement,Masters,1,Campus
140906,Associate Software Developer,Engineering,In-House Interview,12/8/16,Campus Event,PhD,1,Campus
141066,Associate Software Developer,Engineering,New Application,3/20/16,Advertisement,Bachelors,0,Campus
141182,Associate Relationship Manager,Sales,New Application,9/23/18,Campus Event,Bachelors,0,Campus
141459,Associate Relationship Manager,Sales,New Application,9/20/18,Campus Event,Bachelors,0,Campus
141593,Associate Software Developer,Engineering,New Application,10/20/17,Career Fair,Bachelors,0,Campus
141737,Associate Software Developer,Engineering,New Application,1/7/17,Advertisement,Bachelors,0,Campus
142016,Associate Relationship Manager,Sales,New Application,10/26/17,Campus Job Board,Masters,0,Campus
142121,Associate Software Developer,Engineering,New Application,11/22/17,Campus Job Board,Bachelors,0,Campus
142296,Associate Relationship Manager,Sales,New Application,9/8/18,Campus Job Board,Masters,1,Campus
142577,Associate Software Developer,Engineering,New Application,9/5/18,Career Fair,Bachelors,0,Campus
142650,Associate Software Developer,Engineering,New Application,9/19/16,Career Fair,Bachelors,0,Campus
142859,Associate Software Developer,Engineering,New Application,1/10/18,Campus Job Board,Masters,0,Campus
143142,Associate Software Developer,Engineering,In-House Interview,9/21/18,Career Fair,Bachelors,0,Campus
143180,Associate Software Developer,Engineering,New Application,9/9/16,Career Fair,Bachelors,0,Campus
143426,Associate Relationship Manager,Sales,In-House Interview,9/5/16,Career Fair,Masters,0,Campus
143711,Financial Analyst,Finance,New Application,9/1/18,Campus Job Board,Masters,0,Campus
143712,Associate Software Developer,Engineering,New Application,9/2/16,Career Fair,Bachelors,0,Campus
143997,Sr. Product Manager,Product,New Application,5/1/17,Internal Referral,Masters,5,Experienced
144243,Associate Software Developer,Engineering,New Application,3/26/16,Website,Bachelors,0,Campus
144284,Associate Product Manager,Product,New Application,11/16/16,Campus Job Board,Bachelors,0,Campus
144572,Associate Software Developer,Engineering,New Application,1/17/17,Campus Job Board,Bachelors,0,Campus
144776,Associate Software Developer,Engineering,New Application,2/19/17,Campus Job Board,Bachelors,0,Campus
144861,Associate Relationship Manager,Sales,New Application,8/21/18,Campus Job Board,Bachelors,0,Campus
145151,Associate Software Developer,Engineering,New Application,9/4/17,Advertisement,PhD,0,Campus
145310,Associate Software Developer,Engineering,New Application,12/28/16,Career Fair,Bachelors,0,Campus
145442,Associate Product Manager,Product,In-House Interview,9/17/16,Career Fair,PhD,2,Campus
145734,Associate Software Developer,Engineering,New Application,1/23/18,Website,Masters,0,Campus
145845,Associate Software Developer,Engineering,New Application,10/31/16,Career Fair,Bachelors,0,Campus
146027,Associate Software Developer,Engineering,New Application,10/28/18,Campus Job Board,Masters,1,Campus
146321,Sr. Product Manager,Product,New Application,9/28/17,Website,Masters,4,Experienced
146381,Associate Software Developer,Engineering,New Application,3/3/16,Website,Bachelors,0,Campus
146616,Associate Relationship Manager,Sales,New Application,9/30/17,Campus Job Board,Masters,0,Campus
146912,Finance Manager,Finance,New Application,12/19/16,Website,Bachelors,4,Experienced
146918,Associate Software Developer,Engineering,New Application,10/27/18,Campus Job Board,Bachelors,0,Campus
147209,Associate Software Developer,Engineering,New Application,1/6/18,Campus Job Board,Masters,1,Campus
147456,Associate Software Developer,Engineering,New Application,9/23/16,Career Fair,Bachelors,0,Campus
147507,Associate Software Developer,Engineering,In-House Interview,10/31/16,Career Fair,Bachelors,0,Campus
147806,Associate Relationship Manager,Sales,New Application,11/30/16,Campus Job Board,Bachelors,0,Campus
147995,Associate Software Developer,Engineering,New Application,11/13/18,Career Fair,Bachelors,0,Campus
